"","cause_type","create_time","dataset","drop","causal_strength","finish_time","if_bugs","if_finish","if_writeDown","imc_click","imc_sports","task_id","condition_index","effect_type","cause_num","effect_num","rel_type","intvn"
"1497","c2","10/6/21 14:17","three_pos_8_4_0_12.csv",0,6,"10/6/21 14:32","0","Finish","0",1,"","0Jaqc9PULlQHZAOt4rA6",2,"e1",2,1,"nonVeridical","1"
"1498","c3","10/6/21 14:17","three_pos_8_4_0_12.csv",0,1,"10/6/21 14:32","0","Finish","0",1,"","0Jaqc9PULlQHZAOt4rA6",2,"e2",3,2,"nonVeridical","0"
"1499","c1","10/6/21 14:17","three_pos_8_4_0_12.csv",0,3,"10/6/21 14:32","0","Finish","0",1,"","0Jaqc9PULlQHZAOt4rA6",2,"e2",1,2,"nonVeridical","2"
"1500","c2","10/6/21 14:17","three_pos_8_4_0_12.csv",0,7,"10/6/21 14:32","0","Finish","0",1,"","0Jaqc9PULlQHZAOt4rA6",2,"e2",2,2,"veridical","1"
"1501","c3","10/6/21 14:17","three_pos_8_4_0_12.csv",0,2,"10/6/21 14:32","0","Finish","0",1,"","0Jaqc9PULlQHZAOt4rA6",2,"e3",3,3,"veridical","0"
"1502","c1","10/6/21 14:17","three_pos_8_4_0_12.csv",0,6,"10/6/21 14:32","0","Finish","0",1,"","0Jaqc9PULlQHZAOt4rA6",2,"e3",1,3,"nonVeridical","2"
"1503","c2","10/6/21 14:17","three_pos_8_4_0_12.csv",0,6,"10/6/21 14:32","0","Finish","0",1,"","0Jaqc9PULlQHZAOt4rA6",2,"e3",2,3,"nonVeridical","1"
"1504","c3","10/6/21 14:17","three_pos_10_2_0_12.csv",0,6,"10/6/21 14:33","0","Finish","0",0,"","OJEzi7v4pCRSawuzxldI",1,"e1",3,1,"nonVeridical","0"
"1505","c2","10/6/21 14:17","three_pos_10_2_0_12.csv",0,5,"10/6/21 14:33","0","Finish","0",0,"","OJEzi7v4pCRSawuzxldI",1,"e1",2,1,"nonVeridical","1"
"1506","c1","10/6/21 14:17","three_pos_10_2_0_12.csv",0,7,"10/6/21 14:33","0","Finish","0",0,"","OJEzi7v4pCRSawuzxldI",1,"e1",1,1,"veridical","2"
"1507","c3","10/6/21 14:17","three_pos_10_2_0_12.csv",0,6,"10/6/21 14:33","0","Finish","0",0,"","OJEzi7v4pCRSawuzxldI",1,"e2",3,2,"nonVeridical","0"
"1508","c2","10/6/21 14:17","three_pos_10_2_0_12.csv",0,5,"10/6/21 14:33","0","Finish","0",0,"","OJEzi7v4pCRSawuzxldI",1,"e2",2,2,"veridical","1"
"1509","c1","10/6/21 14:17","three_pos_10_2_0_12.csv",0,9,"10/6/21 14:33","0","Finish","0",0,"","OJEzi7v4pCRSawuzxldI",1,"e2",1,2,"nonVeridical","2"
"1510","c3","10/6/21 14:17","three_pos_10_2_0_12.csv",0,5,"10/6/21 14:33","0","Finish","0",0,"","OJEzi7v4pCRSawuzxldI",1,"e3",3,3,"veridical","0"
"1511","c2","10/6/21 14:17","three_pos_10_2_0_12.csv",0,7,"10/6/21 14:33","0","Finish","0",0,"","OJEzi7v4pCRSawuzxldI",1,"e3",2,3,"nonVeridical","1"
"1512","c1","10/6/21 14:17","three_pos_10_2_0_12.csv",0,3,"10/6/21 14:33","0","Finish","0",0,"","OJEzi7v4pCRSawuzxldI",1,"e3",1,3,"nonVeridical","2"
"1513","c2","10/6/21 14:18","three_pos_10_2_0_12.csv",0,3,"10/6/21 14:35","0","Finish","1",0,"running_football_skiing","DDyKfJPy0s5zHemEsdgP",3,"e1",2,1,"nonVeridical","1"
"1514","c1","10/6/21 14:18","three_pos_10_2_0_12.csv",0,3,"10/6/21 14:35","0","Finish","1",0,"running_football_skiing","DDyKfJPy0s5zHemEsdgP",3,"e1",1,1,"veridical","2"
"1515","c3","10/6/21 14:18","three_pos_10_2_0_12.csv",0,4,"10/6/21 14:35","0","Finish","1",0,"running_football_skiing","DDyKfJPy0s5zHemEsdgP",3,"e1",3,1,"nonVeridical","0"
"1516","c2","10/6/21 14:18","three_pos_10_2_0_12.csv",0,5,"10/6/21 14:35","0","Finish","1",0,"running_football_skiing","DDyKfJPy0s5zHemEsdgP",3,"e2",2,2,"veridical","1"
"1517","c1","10/6/21 14:18","three_pos_10_2_0_12.csv",0,2,"10/6/21 14:35","0","Finish","1",0,"running_football_skiing","DDyKfJPy0s5zHemEsdgP",3,"e2",1,2,"nonVeridical","2"
"1518","c3","10/6/21 14:18","three_pos_10_2_0_12.csv",0,4,"10/6/21 14:35","0","Finish","1",0,"running_football_skiing","DDyKfJPy0s5zHemEsdgP",3,"e2",3,2,"nonVeridical","0"
"1519","c2","10/6/21 14:18","three_pos_10_2_0_12.csv",0,3,"10/6/21 14:35","0","Finish","1",0,"running_football_skiing","DDyKfJPy0s5zHemEsdgP",3,"e3",2,3,"nonVeridical","1"
"1520","c1","10/6/21 14:18","three_pos_10_2_0_12.csv",0,2,"10/6/21 14:35","0","Finish","1",0,"running_football_skiing","DDyKfJPy0s5zHemEsdgP",3,"e3",1,3,"nonVeridical","2"
"1521","c3","10/6/21 14:18","three_pos_10_2_0_12.csv",0,3,"10/6/21 14:35","0","Finish","1",0,"running_football_skiing","DDyKfJPy0s5zHemEsdgP",3,"e3",3,3,"veridical","0"
"1522","c2","10/6/21 14:19","three_pos_9_3_3_9.csv",0,7,"10/6/21 14:48","0","Finish","0",0,"","c7vF2cCU0zdydax876IN",2,"e1",2,1,"nonVeridical","1"
"1523","c1","10/6/21 14:19","three_pos_9_3_3_9.csv",0,6,"10/6/21 14:48","0","Finish","0",0,"","c7vF2cCU0zdydax876IN",2,"e1",1,1,"veridical","2"
"1524","c3","10/6/21 14:19","three_pos_9_3_3_9.csv",0,7,"10/6/21 14:48","0","Finish","0",0,"","c7vF2cCU0zdydax876IN",2,"e1",3,1,"nonVeridical","0"
"1525","c2","10/6/21 14:19","three_pos_9_3_3_9.csv",0,8,"10/6/21 14:48","0","Finish","0",0,"","c7vF2cCU0zdydax876IN",2,"e2",2,2,"veridical","1"
"1526","c1","10/6/21 14:19","three_pos_9_3_3_9.csv",0,6,"10/6/21 14:48","0","Finish","0",0,"","c7vF2cCU0zdydax876IN",2,"e2",1,2,"nonVeridical","2"
"1527","c3","10/6/21 14:19","three_pos_9_3_3_9.csv",0,6,"10/6/21 14:48","0","Finish","0",0,"","c7vF2cCU0zdydax876IN",2,"e2",3,2,"nonVeridical","0"
"1528","c2","10/6/21 14:19","three_pos_9_3_3_9.csv",0,8,"10/6/21 14:48","0","Finish","0",0,"","c7vF2cCU0zdydax876IN",2,"e3",2,3,"nonVeridical","1"
"1529","c1","10/6/21 14:19","three_pos_9_3_3_9.csv",0,7,"10/6/21 14:48","0","Finish","0",0,"","c7vF2cCU0zdydax876IN",2,"e3",1,3,"nonVeridical","2"
"1530","c3","10/6/21 14:19","three_pos_9_3_3_9.csv",0,7,"10/6/21 14:48","0","Finish","0",0,"","c7vF2cCU0zdydax876IN",2,"e3",3,3,"veridical","0"
"1531","c2","10/6/21 14:19","three_pos_8_4_0_12.csv",0,4,"10/6/21 14:41","0","Finish","1",0,"","88HBOmjltDfoGd1l0tDY",1,"e1",2,1,"nonVeridical","1"
"1532","c1","10/6/21 14:19","three_pos_8_4_0_12.csv",0,6,"10/6/21 14:41","0","Finish","1",0,"","88HBOmjltDfoGd1l0tDY",1,"e1",1,1,"veridical","2"
"1533","c3","10/6/21 14:19","three_pos_8_4_0_12.csv",0,6,"10/6/21 14:41","0","Finish","1",0,"","88HBOmjltDfoGd1l0tDY",1,"e1",3,1,"nonVeridical","0"
"1534","c2","10/6/21 14:19","three_pos_8_4_0_12.csv",0,5,"10/6/21 14:41","0","Finish","1",0,"","88HBOmjltDfoGd1l0tDY",1,"e2",2,2,"veridical","1"
"1535","c1","10/6/21 14:19","three_pos_8_4_0_12.csv",0,7,"10/6/21 14:41","0","Finish","1",0,"","88HBOmjltDfoGd1l0tDY",1,"e2",1,2,"nonVeridical","2"
"1536","c3","10/6/21 14:19","three_pos_8_4_0_12.csv",0,4,"10/6/21 14:41","0","Finish","1",0,"","88HBOmjltDfoGd1l0tDY",1,"e2",3,2,"nonVeridical","0"
"1537","c2","10/6/21 14:19","three_pos_8_4_0_12.csv",0,3,"10/6/21 14:41","0","Finish","1",0,"","88HBOmjltDfoGd1l0tDY",1,"e3",2,3,"nonVeridical","1"
"1538","c1","10/6/21 14:19","three_pos_8_4_0_12.csv",0,8,"10/6/21 14:41","0","Finish","1",0,"","88HBOmjltDfoGd1l0tDY",1,"e3",1,3,"nonVeridical","2"
"1539","c3","10/6/21 14:19","three_pos_8_4_0_12.csv",0,7,"10/6/21 14:41","0","Finish","1",0,"","88HBOmjltDfoGd1l0tDY",1,"e3",3,3,"veridical","0"
"1540","c3","10/6/21 14:19","three_pos_8_4_0_12.csv",0,9,"10/6/21 14:27","0","Finish","0",1,"","4uhsXpcXrnonSUaGIVC7",3,"e1",3,1,"nonVeridical","0"
"1541","c1","10/6/21 14:19","three_pos_8_4_0_12.csv",0,0,"10/6/21 14:27","0","Finish","0",1,"","4uhsXpcXrnonSUaGIVC7",3,"e1",1,1,"veridical","2"
"1542","c2","10/6/21 14:19","three_pos_8_4_0_12.csv",0,0,"10/6/21 14:27","0","Finish","0",1,"","4uhsXpcXrnonSUaGIVC7",3,"e1",2,1,"nonVeridical","1"
"1543","c3","10/6/21 14:19","three_pos_8_4_0_12.csv",0,4,"10/6/21 14:27","0","Finish","0",1,"","4uhsXpcXrnonSUaGIVC7",3,"e2",3,2,"nonVeridical","0"
"1544","c1","10/6/21 14:19","three_pos_8_4_0_12.csv",0,6,"10/6/21 14:27","0","Finish","0",1,"","4uhsXpcXrnonSUaGIVC7",3,"e2",1,2,"nonVeridical","2"
"1545","c2","10/6/21 14:19","three_pos_8_4_0_12.csv",0,0,"10/6/21 14:27","0","Finish","0",1,"","4uhsXpcXrnonSUaGIVC7",3,"e2",2,2,"veridical","1"
"1546","c3","10/6/21 14:19","three_pos_8_4_0_12.csv",0,2,"10/6/21 14:27","0","Finish","0",1,"","4uhsXpcXrnonSUaGIVC7",3,"e3",3,3,"veridical","0"
"1547","c1","10/6/21 14:19","three_pos_8_4_0_12.csv",0,2,"10/6/21 14:27","0","Finish","0",1,"","4uhsXpcXrnonSUaGIVC7",3,"e3",1,3,"nonVeridical","2"
"1548","c2","10/6/21 14:19","three_pos_8_4_0_12.csv",0,0,"10/6/21 14:27","0","Finish","0",1,"","4uhsXpcXrnonSUaGIVC7",3,"e3",2,3,"nonVeridical","1"
"1549","c1","10/6/21 14:19","three_pos_10_2_0_12.csv",0,6,"10/6/21 14:28","0","Finish","0",1,"","DdYjViBVzMAyu5RRlpaX",2,"e1",1,1,"veridical","2"
"1550","c2","10/6/21 14:19","three_pos_10_2_0_12.csv",0,7,"10/6/21 14:28","0","Finish","0",1,"","DdYjViBVzMAyu5RRlpaX",2,"e1",2,1,"nonVeridical","1"
"1551","c3","10/6/21 14:19","three_pos_10_2_0_12.csv",0,8,"10/6/21 14:28","0","Finish","0",1,"","DdYjViBVzMAyu5RRlpaX",2,"e1",3,1,"nonVeridical","0"
"1552","c1","10/6/21 14:19","three_pos_10_2_0_12.csv",0,4,"10/6/21 14:28","0","Finish","0",1,"","DdYjViBVzMAyu5RRlpaX",2,"e2",1,2,"nonVeridical","2"
"1553","c2","10/6/21 14:19","three_pos_10_2_0_12.csv",0,4,"10/6/21 14:28","0","Finish","0",1,"","DdYjViBVzMAyu5RRlpaX",2,"e2",2,2,"veridical","1"
"1554","c3","10/6/21 14:19","three_pos_10_2_0_12.csv",0,7,"10/6/21 14:28","0","Finish","0",1,"","DdYjViBVzMAyu5RRlpaX",2,"e2",3,2,"nonVeridical","0"
"1555","c1","10/6/21 14:19","three_pos_10_2_0_12.csv",0,7,"10/6/21 14:28","0","Finish","0",1,"","DdYjViBVzMAyu5RRlpaX",2,"e3",1,3,"nonVeridical","2"
"1556","c2","10/6/21 14:19","three_pos_10_2_0_12.csv",0,6,"10/6/21 14:28","0","Finish","0",1,"","DdYjViBVzMAyu5RRlpaX",2,"e3",2,3,"nonVeridical","1"
"1557","c3","10/6/21 14:19","three_pos_10_2_0_12.csv",0,4,"10/6/21 14:28","0","Finish","0",1,"","DdYjViBVzMAyu5RRlpaX",2,"e3",3,3,"veridical","0"
"1558","c3","10/6/21 14:19","three_pos_9_3_3_9.csv",0,8,"10/6/21 14:43","0","Finish","0",1,"","2gBQ40PQaNgY9nqrZeVE",3,"e1",3,1,"nonVeridical","0"
"1559","c1","10/6/21 14:19","three_pos_9_3_3_9.csv",0,6,"10/6/21 14:43","0","Finish","0",1,"","2gBQ40PQaNgY9nqrZeVE",3,"e1",1,1,"veridical","2"
"1560","c2","10/6/21 14:19","three_pos_9_3_3_9.csv",0,7,"10/6/21 14:43","0","Finish","0",1,"","2gBQ40PQaNgY9nqrZeVE",3,"e1",2,1,"nonVeridical","1"
"1561","c3","10/6/21 14:19","three_pos_9_3_3_9.csv",0,6,"10/6/21 14:43","0","Finish","0",1,"","2gBQ40PQaNgY9nqrZeVE",3,"e2",3,2,"nonVeridical","0"
"1562","c1","10/6/21 14:19","three_pos_9_3_3_9.csv",0,5,"10/6/21 14:43","0","Finish","0",1,"","2gBQ40PQaNgY9nqrZeVE",3,"e2",1,2,"nonVeridical","2"
"1563","c2","10/6/21 14:19","three_pos_9_3_3_9.csv",0,5,"10/6/21 14:43","0","Finish","0",1,"","2gBQ40PQaNgY9nqrZeVE",3,"e2",2,2,"veridical","1"
"1564","c3","10/6/21 14:19","three_pos_9_3_3_9.csv",0,9,"10/6/21 14:43","0","Finish","0",1,"","2gBQ40PQaNgY9nqrZeVE",3,"e3",3,3,"veridical","0"
"1565","c1","10/6/21 14:19","three_pos_9_3_3_9.csv",0,5,"10/6/21 14:43","0","Finish","0",1,"","2gBQ40PQaNgY9nqrZeVE",3,"e3",1,3,"nonVeridical","2"
"1566","c2","10/6/21 14:19","three_pos_9_3_3_9.csv",0,8,"10/6/21 14:43","0","Finish","0",1,"","2gBQ40PQaNgY9nqrZeVE",3,"e3",2,3,"nonVeridical","1"
"1567","c2","10/6/21 14:20","three_pos_9_3_3_9.csv",0,7,"10/6/21 14:37","0","Finish","0",1,"","XzEFqcPyMJVbjphS8UTR",1,"e1",2,1,"nonVeridical","1"
"1568","c3","10/6/21 14:20","three_pos_9_3_3_9.csv",0,7,"10/6/21 14:37","0","Finish","0",1,"","XzEFqcPyMJVbjphS8UTR",1,"e1",3,1,"nonVeridical","0"
"1569","c1","10/6/21 14:20","three_pos_9_3_3_9.csv",0,6,"10/6/21 14:37","0","Finish","0",1,"","XzEFqcPyMJVbjphS8UTR",1,"e1",1,1,"veridical","2"
"1570","c2","10/6/21 14:20","three_pos_9_3_3_9.csv",0,6,"10/6/21 14:37","0","Finish","0",1,"","XzEFqcPyMJVbjphS8UTR",1,"e2",2,2,"veridical","1"
"1571","c3","10/6/21 14:20","three_pos_9_3_3_9.csv",0,7,"10/6/21 14:37","0","Finish","0",1,"","XzEFqcPyMJVbjphS8UTR",1,"e2",3,2,"nonVeridical","0"
"1572","c1","10/6/21 14:20","three_pos_9_3_3_9.csv",0,8,"10/6/21 14:37","0","Finish","0",1,"","XzEFqcPyMJVbjphS8UTR",1,"e2",1,2,"nonVeridical","2"
"1573","c2","10/6/21 14:20","three_pos_9_3_3_9.csv",0,6,"10/6/21 14:37","0","Finish","0",1,"","XzEFqcPyMJVbjphS8UTR",1,"e3",2,3,"nonVeridical","1"
"1574","c3","10/6/21 14:20","three_pos_9_3_3_9.csv",0,5,"10/6/21 14:37","0","Finish","0",1,"","XzEFqcPyMJVbjphS8UTR",1,"e3",3,3,"veridical","0"
"1575","c1","10/6/21 14:20","three_pos_9_3_3_9.csv",0,8,"10/6/21 14:37","0","Finish","0",1,"","XzEFqcPyMJVbjphS8UTR",1,"e3",1,3,"nonVeridical","2"
"1576","c1","10/6/21 14:20","three_pos_8_4_0_12.csv",0,7,"10/6/21 14:35","0","Finish","0",1,"","8z5GVmB8gzy9qy7LwoOk",1,"e1",1,1,"veridical","2"
"1577","c2","10/6/21 14:20","three_pos_8_4_0_12.csv",0,7,"10/6/21 14:35","0","Finish","0",1,"","8z5GVmB8gzy9qy7LwoOk",1,"e1",2,1,"nonVeridical","1"
"1578","c3","10/6/21 14:20","three_pos_8_4_0_12.csv",0,8,"10/6/21 14:35","0","Finish","0",1,"","8z5GVmB8gzy9qy7LwoOk",1,"e1",3,1,"nonVeridical","0"
"1579","c1","10/6/21 14:20","three_pos_8_4_0_12.csv",0,7,"10/6/21 14:35","0","Finish","0",1,"","8z5GVmB8gzy9qy7LwoOk",1,"e2",1,2,"nonVeridical","2"
"1580","c2","10/6/21 14:20","three_pos_8_4_0_12.csv",0,6,"10/6/21 14:35","0","Finish","0",1,"","8z5GVmB8gzy9qy7LwoOk",1,"e2",2,2,"veridical","1"
"1581","c3","10/6/21 14:20","three_pos_8_4_0_12.csv",0,4,"10/6/21 14:35","0","Finish","0",1,"","8z5GVmB8gzy9qy7LwoOk",1,"e2",3,2,"nonVeridical","0"
"1582","c1","10/6/21 14:20","three_pos_8_4_0_12.csv",0,6,"10/6/21 14:35","0","Finish","0",1,"","8z5GVmB8gzy9qy7LwoOk",1,"e3",1,3,"nonVeridical","2"
"1583","c2","10/6/21 14:20","three_pos_8_4_0_12.csv",0,8,"10/6/21 14:35","0","Finish","0",1,"","8z5GVmB8gzy9qy7LwoOk",1,"e3",2,3,"nonVeridical","1"
"1584","c3","10/6/21 14:20","three_pos_8_4_0_12.csv",0,5,"10/6/21 14:35","0","Finish","0",1,"","8z5GVmB8gzy9qy7LwoOk",1,"e3",3,3,"veridical","0"
"1585","c1","10/6/21 14:20","three_pos_10_2_0_12.csv",0,10,"10/6/21 14:31","0","Finish","0",1,"","eNATsQC9a34oUyYrZA9N",2,"e1",1,1,"veridical","2"
"1586","c3","10/6/21 14:20","three_pos_10_2_0_12.csv",0,0,"10/6/21 14:31","0","Finish","0",1,"","eNATsQC9a34oUyYrZA9N",2,"e1",3,1,"nonVeridical","0"
"1587","c2","10/6/21 14:20","three_pos_10_2_0_12.csv",0,0,"10/6/21 14:31","0","Finish","0",1,"","eNATsQC9a34oUyYrZA9N",2,"e1",2,1,"nonVeridical","1"
"1588","c1","10/6/21 14:20","three_pos_10_2_0_12.csv",0,0,"10/6/21 14:31","0","Finish","0",1,"","eNATsQC9a34oUyYrZA9N",2,"e2",1,2,"nonVeridical","2"
"1589","c3","10/6/21 14:20","three_pos_10_2_0_12.csv",0,0,"10/6/21 14:31","0","Finish","0",1,"","eNATsQC9a34oUyYrZA9N",2,"e2",3,2,"nonVeridical","0"
"1590","c2","10/6/21 14:20","three_pos_10_2_0_12.csv",0,10,"10/6/21 14:31","0","Finish","0",1,"","eNATsQC9a34oUyYrZA9N",2,"e2",2,2,"veridical","1"
"1591","c1","10/6/21 14:20","three_pos_10_2_0_12.csv",0,0,"10/6/21 14:31","0","Finish","0",1,"","eNATsQC9a34oUyYrZA9N",2,"e3",1,3,"nonVeridical","2"
"1592","c3","10/6/21 14:20","three_pos_10_2_0_12.csv",0,10,"10/6/21 14:31","0","Finish","0",1,"","eNATsQC9a34oUyYrZA9N",2,"e3",3,3,"veridical","0"
"1593","c2","10/6/21 14:20","three_pos_10_2_0_12.csv",0,0,"10/6/21 14:31","0","Finish","0",1,"","eNATsQC9a34oUyYrZA9N",2,"e3",2,3,"nonVeridical","1"
"1594","c3","10/6/21 14:20","three_pos_8_4_0_12.csv",0,4,"10/6/21 14:36","0","Finish","0",0,"","QeCzDBiDODPtxPWqodFy",2,"e1",3,1,"nonVeridical","0"
"1595","c1","10/6/21 14:20","three_pos_8_4_0_12.csv",0,3,"10/6/21 14:36","0","Finish","0",0,"","QeCzDBiDODPtxPWqodFy",2,"e1",1,1,"veridical","2"
"1596","c2","10/6/21 14:20","three_pos_8_4_0_12.csv",0,4,"10/6/21 14:36","0","Finish","0",0,"","QeCzDBiDODPtxPWqodFy",2,"e1",2,1,"nonVeridical","1"
"1597","c3","10/6/21 14:20","three_pos_8_4_0_12.csv",0,7,"10/6/21 14:36","0","Finish","0",0,"","QeCzDBiDODPtxPWqodFy",2,"e2",3,2,"nonVeridical","0"
"1598","c1","10/6/21 14:20","three_pos_8_4_0_12.csv",0,6,"10/6/21 14:36","0","Finish","0",0,"","QeCzDBiDODPtxPWqodFy",2,"e2",1,2,"nonVeridical","2"
"1599","c2","10/6/21 14:20","three_pos_8_4_0_12.csv",0,4,"10/6/21 14:36","0","Finish","0",0,"","QeCzDBiDODPtxPWqodFy",2,"e2",2,2,"veridical","1"
"1600","c3","10/6/21 14:20","three_pos_8_4_0_12.csv",0,4,"10/6/21 14:36","0","Finish","0",0,"","QeCzDBiDODPtxPWqodFy",2,"e3",3,3,"veridical","0"
"1601","c1","10/6/21 14:20","three_pos_8_4_0_12.csv",0,4,"10/6/21 14:36","0","Finish","0",0,"","QeCzDBiDODPtxPWqodFy",2,"e3",1,3,"nonVeridical","2"
"1602","c2","10/6/21 14:20","three_pos_8_4_0_12.csv",0,6,"10/6/21 14:36","0","Finish","0",0,"","QeCzDBiDODPtxPWqodFy",2,"e3",2,3,"nonVeridical","1"
"1603","c1","10/6/21 14:21","three_pos_9_3_3_9.csv",0,7,"10/6/21 14:33","0","Finish","0",0,"soccer_snowboarding_running","6bsFTEKFOv4nWY8660k9",3,"e1",1,1,"veridical","2"
"1604","c3","10/6/21 14:21","three_pos_9_3_3_9.csv",0,10,"10/6/21 14:33","0","Finish","0",0,"soccer_snowboarding_running","6bsFTEKFOv4nWY8660k9",3,"e1",3,1,"nonVeridical","0"
"1605","c2","10/6/21 14:21","three_pos_9_3_3_9.csv",0,8,"10/6/21 14:33","0","Finish","0",0,"soccer_snowboarding_running","6bsFTEKFOv4nWY8660k9",3,"e1",2,1,"nonVeridical","1"
"1606","c1","10/6/21 14:21","three_pos_9_3_3_9.csv",0,4,"10/6/21 14:33","0","Finish","0",0,"soccer_snowboarding_running","6bsFTEKFOv4nWY8660k9",3,"e2",1,2,"nonVeridical","2"
"1607","c3","10/6/21 14:21","three_pos_9_3_3_9.csv",0,8,"10/6/21 14:33","0","Finish","0",0,"soccer_snowboarding_running","6bsFTEKFOv4nWY8660k9",3,"e2",3,2,"nonVeridical","0"
"1608","c2","10/6/21 14:21","three_pos_9_3_3_9.csv",0,6,"10/6/21 14:33","0","Finish","0",0,"soccer_snowboarding_running","6bsFTEKFOv4nWY8660k9",3,"e2",2,2,"veridical","1"
"1609","c1","10/6/21 14:21","three_pos_9_3_3_9.csv",0,6,"10/6/21 14:33","0","Finish","0",0,"soccer_snowboarding_running","6bsFTEKFOv4nWY8660k9",3,"e3",1,3,"nonVeridical","2"
"1610","c3","10/6/21 14:21","three_pos_9_3_3_9.csv",0,9,"10/6/21 14:33","0","Finish","0",0,"soccer_snowboarding_running","6bsFTEKFOv4nWY8660k9",3,"e3",3,3,"veridical","0"
"1611","c2","10/6/21 14:21","three_pos_9_3_3_9.csv",0,7,"10/6/21 14:33","0","Finish","0",0,"soccer_snowboarding_running","6bsFTEKFOv4nWY8660k9",3,"e3",2,3,"nonVeridical","1"
"1612","c3","10/6/21 14:21","three_pos_10_2_0_12.csv",0,5,"10/6/21 14:27","0","Finish","0",1,"","JP2aMYTD7bXzx0ypd31I",1,"e1",3,1,"nonVeridical","0"
"1613","c2","10/6/21 14:21","three_pos_10_2_0_12.csv",0,5,"10/6/21 14:27","0","Finish","0",1,"","JP2aMYTD7bXzx0ypd31I",1,"e1",2,1,"nonVeridical","1"
"1614","c1","10/6/21 14:21","three_pos_10_2_0_12.csv",0,5,"10/6/21 14:27","0","Finish","0",1,"","JP2aMYTD7bXzx0ypd31I",1,"e1",1,1,"veridical","2"
"1615","c3","10/6/21 14:21","three_pos_10_2_0_12.csv",0,5,"10/6/21 14:27","0","Finish","0",1,"","JP2aMYTD7bXzx0ypd31I",1,"e2",3,2,"nonVeridical","0"
"1616","c2","10/6/21 14:21","three_pos_10_2_0_12.csv",0,5,"10/6/21 14:27","0","Finish","0",1,"","JP2aMYTD7bXzx0ypd31I",1,"e2",2,2,"veridical","1"
"1617","c1","10/6/21 14:21","three_pos_10_2_0_12.csv",0,5,"10/6/21 14:27","0","Finish","0",1,"","JP2aMYTD7bXzx0ypd31I",1,"e2",1,2,"nonVeridical","2"
"1618","c3","10/6/21 14:21","three_pos_10_2_0_12.csv",0,5,"10/6/21 14:27","0","Finish","0",1,"","JP2aMYTD7bXzx0ypd31I",1,"e3",3,3,"veridical","0"
"1619","c2","10/6/21 14:21","three_pos_10_2_0_12.csv",0,5,"10/6/21 14:27","0","Finish","0",1,"","JP2aMYTD7bXzx0ypd31I",1,"e3",2,3,"nonVeridical","1"
"1620","c1","10/6/21 14:21","three_pos_10_2_0_12.csv",0,5,"10/6/21 14:27","0","Finish","0",1,"","JP2aMYTD7bXzx0ypd31I",1,"e3",1,3,"nonVeridical","2"
"1621","c1","10/6/21 14:22","three_pos_8_4_0_12.csv",0,9,"10/6/21 14:47","0","Finish","0",1,"","VxcCBzX6sMaV1WsNXnHb",3,"e1",1,1,"veridical","2"
"1622","c2","10/6/21 14:22","three_pos_8_4_0_12.csv",0,8,"10/6/21 14:47","0","Finish","0",1,"","VxcCBzX6sMaV1WsNXnHb",3,"e1",2,1,"nonVeridical","1"
"1623","c3","10/6/21 14:22","three_pos_8_4_0_12.csv",0,8,"10/6/21 14:47","0","Finish","0",1,"","VxcCBzX6sMaV1WsNXnHb",3,"e1",3,1,"nonVeridical","0"
"1624","c1","10/6/21 14:22","three_pos_8_4_0_12.csv",0,7,"10/6/21 14:47","0","Finish","0",1,"","VxcCBzX6sMaV1WsNXnHb",3,"e2",1,2,"nonVeridical","2"
"1625","c2","10/6/21 14:22","three_pos_8_4_0_12.csv",0,8,"10/6/21 14:47","0","Finish","0",1,"","VxcCBzX6sMaV1WsNXnHb",3,"e2",2,2,"veridical","1"
"1626","c3","10/6/21 14:22","three_pos_8_4_0_12.csv",0,8,"10/6/21 14:47","0","Finish","0",1,"","VxcCBzX6sMaV1WsNXnHb",3,"e2",3,2,"nonVeridical","0"
"1627","c1","10/6/21 14:22","three_pos_8_4_0_12.csv",0,7,"10/6/21 14:47","0","Finish","0",1,"","VxcCBzX6sMaV1WsNXnHb",3,"e3",1,3,"nonVeridical","2"
"1628","c2","10/6/21 14:22","three_pos_8_4_0_12.csv",0,8,"10/6/21 14:47","0","Finish","0",1,"","VxcCBzX6sMaV1WsNXnHb",3,"e3",2,3,"nonVeridical","1"
"1629","c3","10/6/21 14:22","three_pos_8_4_0_12.csv",0,8,"10/6/21 14:47","0","Finish","0",1,"","VxcCBzX6sMaV1WsNXnHb",3,"e3",3,3,"veridical","0"
"1630","c2","10/6/21 14:22","three_pos_10_2_0_12.csv",0,1,"10/6/21 14:49","0","Finish","0",0,"football","hiu3dQQWjklTWbBdEn56",3,"e1",2,1,"nonVeridical","1"
"1631","c1","10/6/21 14:22","three_pos_10_2_0_12.csv",0,4,"10/6/21 14:49","0","Finish","0",0,"football","hiu3dQQWjklTWbBdEn56",3,"e1",1,1,"veridical","2"
"1632","c3","10/6/21 14:22","three_pos_10_2_0_12.csv",0,4,"10/6/21 14:49","0","Finish","0",0,"football","hiu3dQQWjklTWbBdEn56",3,"e1",3,1,"nonVeridical","0"
"1633","c2","10/6/21 14:22","three_pos_10_2_0_12.csv",0,1,"10/6/21 14:49","0","Finish","0",0,"football","hiu3dQQWjklTWbBdEn56",3,"e2",2,2,"veridical","1"
